  4.235534   4.235533   4.235528   4.235522   4.235512   4.235499   4.235483   4.235464   4.235442   4.235417   4.235389   4.235357   4.235321   4.235281   4.235238   4.235190   4.235138   4.235081   4.235020   4.234953   4.234880   4.234802   4.234717   4.234626   4.234528   4.234422   4.234308   4.234186   4.234055   4.233914   4.233763   4.233600   4.233426   4.233239   4.233039   4.232825   4.232594   4.232348   4.232084   4.231801   4.231498   4.231173   4.230825   4.230452   4.230053   4.229626   4.229169   4.228678   4.228154   4.227592   4.226990
  4.235353   4.235352   4.235347   4.235339   4.235328   4.235313   4.235295   4.235273   4.235248   4.235218   4.235185   4.235149   4.235108   4.235062   4.235012   4.234958   4.234899   4.234834   4.234764   4.234689   4.234607   4.234519   4.234424   4.234323   4.234213   4.234096   4.233971   4.233836   4.233692   4.233538   4.233373   4.233197   4.233009   4.232808   4.232593   4.232364   4.232119   4.231858   4.231579   4.231282   4.230964   4.230626   4.230265   4.229880   4.229469   4.229032   4.228565   4.228067   4.227537   4.226971   4.226368
  4.235202   4.235200   4.235195   4.235186   4.235174   4.235157   4.235137   4.235113   4.235085   4.235053   4.235017   4.234977   4.234932   4.234882   4.234827   4.234768   4.234703   4.234633   4.234557   4.234475   4.234387   4.234292   4.234190   4.234080   4.233963   4.233837   4.233703   4.233560   4.233407   4.233243   4.233069   4.232883   4.232684   4.232473   4.232248   4.232008   4.231753   4.231482   4.231192   4.230885   4.230558   4.230210   4.229840   4.229446   4.229028   4.228583   4.228109   4.227607   4.227072   4.226504   4.225900
  4.235066   4.235064   4.235058   4.235049   4.235035   4.235017   4.234996   4.234970   4.234940   4.234905   4.234867   4.234823   4.234775   4.234722   4.234663   4.234600   4.234531   4.234456   4.234375   4.234288   4.234194   4.234093   4.233985   4.233870   4.233746   4.233614   4.233472   4.233322   4.233161   4.232990   4.232808   4.232614   4.232408   4.232188   4.231955   4.231707   4.231444   4.231164   4.230867   4.230551   4.230216   4.229861   4.229484   4.229083   4.228658   4.228208   4.227730   4.227223   4.226685   4.226115   4.225510
  4.234939   4.234937   4.234931   4.234921   4.234906   4.234887   4.234864   4.234837   4.234805   4.234769   4.234727   4.234681   4.234630   4.234574   4.234513   4.234446   4.234373   4.234294   4.234209   4.234117   4.234019   4.233913   4.233800   4.233679   4.233550   4.233412   4.233264   4.233108   4.232941   4.232763   4.232575   4.232374   4.232161   4.231935   4.231695   4.231440   4.231169   4.230883   4.230579   4.230257   4.229916   4.229554   4.229171   4.228765   4.228335   4.227880   4.227398   4.226888   4.226347   4.225776   4.225170
  4.234818   4.234816   4.234810   4.234799   4.234784   4.234764   4.234740   4.234711   4.234678   4.234639   4.234596   4.234548   4.234494   4.234436   4.234371   4.234301   4.234225   4.234142   4.234054   4.233958   4.233855   4.233745   4.233628   4.233502   4.233368   4.233225   4.233073   4.232911   4.232738   4.232555   4.232361   4.232154   4.231935   4.231703   4.231457   4.231196   4.230920   4.230628   4.230318   4.229990   4.229643   4.229276   4.228888   4.228477   4.228043   4.227584   4.227099   4.226585   4.226043   4.225470   4.224864
  4.234703   4.234701   4.234694   4.234683   4.234667   4.234646   4.234621   4.234591   4.234556   4.234516   4.234471   4.234421   4.234365   4.234304   4.234236   4.234164   4.234084   4.233999   4.233907   4.233808   4.233701   4.233587   4.233466   4.233336   4.233197   4.233050   4.232893   4.232726   4.232549   4.232361   4.232161   4.231950   4.231725   4.231488   4.231237   4.230971   4.230689   4.230391   4.230077   4.229744   4.229392   4.229020   4.228628   4.228213   4.227775   4.227312   4.226824   4.226308   4.225764   4.225190   4.224584
  4.234591   4.234589   4.234582   4.234570   4.234554   4.234532   4.234506   4.234475   4.234438   4.234397   4.234350   4.234298   4.234240   4.234177   4.234107   4.234032   4.233950   4.233861   4.233766   4.233664   4.233554   4.233437   4.233311   4.233178   4.233035   4.232884   4.232723   4.232551   4.232370   4.232177   4.231973   4.231757   4.231528   4.231286   4.231030   4.230759   4.230473   4.230170   4.229851   4.229514   4.229157   4.228782   4.228385   4.227966   4.227525   4.227059   4.226568   4.226051   4.225505   4.224929   4.224323
  4.234482   4.234480   4.234473   4.234461   4.234444   4.234422   4.234394   4.234362   4.234325   4.234282   4.234233   4.234179   4.234120   4.234054   4.233982   4.233905   4.233820   4.233729   4.233631   4.233526   4.233413   4.233292   4.233164   4.233026   4.232880   4.232725   4.232560   4.232385   4.232199   4.232002   4.231794   4.231574   4.231341   4.231094   4.230834   4.230558   4.230268   4.229961   4.229638   4.229296   4.228936   4.228556   4.228156   4.227734   4.227290   4.226821   4.226328   4.225808   4.225261   4.224685   4.224078
  4.234376   4.234374   4.234366   4.234354   4.234336   4.234314   4.234285   4.234252   4.234213   4.234169   4.234119   4.234064   4.234002   4.233935   4.233861   4.233781   4.233694   4.233601   4.233500   4.233392   4.233276   4.233153   4.233021   4.232880   4.232731   4.232572   4.232404   4.232225   4.232036   4.231835   4.231623   4.231398   4.231161   4.230911   4.230646   4.230367   4.230073   4.229762   4.229435   4.229090   4.228726   4.228343   4.227939   4.227514   4.227067   4.226596   4.226100   4.225579   4.225030   4.224453   4.223846
